Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.52.132-39.136.141.213-49224-443-6,39.136.141.213,443,192.168.52.132,49224,6,9012,1,1,0,0,0,0,0,0,0,0,0,0,0,221.9263205,9012,0,9012,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,110.9631602,110.9631602,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.32.50.64-49263-443-6,192.168.52.132,49263,13.32.50.64,443,6,91617709,14,25,1101,18668,517,0,78.64285714,163.3041557,1460,0,746.72,700.5247152,215.7770612,0.425681895,2410992.342,1.02E+07,4.50E+07,0,9.16E+07,7047234.692,1.68E+07,4.50E+07,56,9.16E+07,3817404.542,1.84E+07,9.00E+07,0,0,0,0,0,280,516,0.152808885,0.27287301,0,1460,494.225,648.0808943,420008.8455,0,1,0,0,0,0,0,0,1,506.8974359,78.64285714,746.72,0,0,0,0,0,0,14,1101,25,18668,-1,64240,7,0,1606882,0,1606882,1606882,4.50E+07,1890.803533,4.50E+07,4.50E+07,0
185.199.109.154-192.168.52.132-443-49199-6,185.199.109.154,443,192.168.52.132,49199,6,1509,1,1,0,0,0,0,0,0,0,0,0,0,0,1325.381047,1509,0,1509,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,662.6905235,662.6905235,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
185.199.109.154-192.168.52.132-443-49201-6,185.199.109.154,443,192.168.52.132,49201,6,1592,1,1,0,0,0,0,0,0,0,0,0,0,0,1256.281407,1592,0,1592,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,628.1407035,628.1407035,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.35.39.136-49275-443-6,192.168.52.132,49275,13.35.39.136,443,6,115804507,27,72,1380,73504,517,0,51.11111111,121.3549572,1460,0,1020.888889,616.1950157,646.641499,0.854889007,1181678.643,6798974.265,4.50E+07,0,1.16E+08,4453738.769,1.28E+07,4.50E+07,74,1.16E+08,1631049.394,1.10E+07,9.00E+07,0,0,0,0,0,540,1456,0.233151547,0.62173746,0,1460,748.84,684.4237821,468435.9135,0,1,0,0,0,0,0,0,2,756.4040404,51.11111111,1020.888889,0,0,0,0,0,0,27,1380,72,73504,-1,64240,10,0,966720,1247183.627,1848612,84828,3.80E+07,1.22E+07,4.50E+07,2.39E+07,0
151.101.129.67-192.168.52.132-443-49281-6,192.168.52.132,49281,151.101.129.67,443,6,91264327,22,52,1497,55741,607,0,68.04545455,166.2214465,1460,0,1071.942308,588.0288246,627.167283,0.810831597,1250196.26,7394717.119,4.50E+07,0,9.13E+07,4345773.619,1.35E+07,4.50E+07,37,9.13E+07,1789496.608,1.26E+07,9.00E+07,0,0,0,0,0,440,1056,0.241058042,0.569773555,0,1460,763.1733333,681.6650793,464667.2804,0,1,0,0,0,0,0,0,2,773.4864865,68.04545455,1071.942308,0,0,0,0,0,0,22,1497,52,55741,-1,64240,8,0,1255180,0,1255180,1255180,4.50E+07,12008.79446,4.50E+07,4.50E+07,0
192.168.52.132-13.32.52.59-57656-443-6,13.32.52.59,443,192.168.52.132,57656,6,2532,1,1,0,0,0,0,0,0,0,0,0,0,0,789.8894155,2532,0,2532,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,394.9447077,394.9447077,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.32.50.64-49263-443-6,192.168.52.132,49263,13.32.50.64,443,6,2491,0,3,0,0,0,0,0,0,0,0,0,0,0,1204.335608,1245.5,1361.180554,2208,283,0,0,0,0,0,2491,1245.5,1361.180554,2208,283,0,0,0,0,0,60,0,1204.335608,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.32.52.59-49282-443-6,192.168.52.132,49282,13.32.52.59,443,6,92657989,18,39,1152,38764,517,0,64,143.7383243,1460,0,993.9487179,648.0887264,430.7885422,0.61516552,1654606.946,8419554.932,4.50E+07,0,9.27E+07,5450276.706,1.49E+07,4.50E+07,747,9.27E+07,2438368.132,1.46E+07,9.00E+07,0,0,0,0,0,360,796,0.194262796,0.420902724,0,1460,688.2068966,693.8911831,481484.974,0,1,0,0,0,0,0,0,2,700.2807018,64,993.9487179,0,0,0,0,0,0,18,1152,39,38764,-1,64240,8,0,2662265,0,2662265,2662265,4.50E+07,531.7442995,4.50E+07,4.50E+07,0
192.168.52.132-104.18.130.236-49285-443-6,192.168.52.132,49285,104.18.130.236,443,6,95237241,34,80,1644,80714,517,0,48.35294118,115.4731721,1460,0,1008.925,609.5117942,864.7667565,1.197010737,842807.4425,5959002.753,4.50E+07,0,9.52E+07,2885625.212,1.09E+07,4.50E+07,119,9.52E+07,1205534.696,1.01E+07,9.00E+07,0,0,0,0,0,680,1616,0.357003202,0.840007534,0,1460,716.1565217,677.4664825,458960.8349,0,1,0,0,0,0,0,0,2,722.4385965,48.35294118,1008.925,0,0,0,0,0,0,34,1644,80,80714,-1,64240,13,0,5244317,0,5244317,5244317,4.50E+07,6243.752878,4.50E+07,4.50E+07,0
192.168.52.132-13.35.39.136-49275-443-6,192.168.52.132,49275,13.35.39.136,443,6,2788,0,3,0,0,0,0,0,0,0,0,0,0,0,1076.040172,1394,1356.230806,2353,435,0,0,0,0,0,2788,1394,1356.230806,2353,435,0,0,0,0,0,60,0,1076.040172,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-44.218.41.189-49284-443-6,192.168.52.132,49284,44.218.41.189,443,6,112325490,25,37,2013,10062,517,0,80.52,115.2895341,1460,0,271.9459459,448.680098,107.5000875,0.551967323,1841401.475,6328423.588,3.24E+07,0,1.12E+08,4679952.792,9519482.141,3.24E+07,50,1.12E+08,3120152.5,8034520.929,3.24E+07,0,0,0,0,0,500,756,0.222567469,0.329399854,0,1460,191.6666667,362.5699043,131456.9355,0,1,0,0,0,0,0,0,1,194.7580645,80.52,271.9459459,0,0,0,0,0,0,25,2013,37,10062,-1,64240,21,0,436315.8333,292098.5579,994727,267261,1.82E+07,1.11E+07,3.24E+07,7100334,0
192.168.52.132-34.111.234.236-49289-443-6,192.168.52.132,49289,34.111.234.236,443,6,111508830,38,53,3895,15370,517,0,102.5,139.0039373,1460,0,290,501.2944782,172.7665872,0.81607887,1238987,5260197.266,3.35E+07,0,1.12E+08,3013641.081,7931650.14,3.35E+07,0,1.12E+08,2144400.577,6805002.722,3.35E+07,0,0,0,0,0,760,1076,0.340780188,0.475298683,0,1460,209.4021739,400.6138438,160491.4519,0,1,0,0,0,0,0,0,1,211.7032967,102.5,290,0,0,0,0,0,0,38,3895,53,15370,-1,64240,30,0,537146.6667,930734.5999,2435896,135191,1.80E+07,1.14E+07,3.35E+07,5420407,0
151.101.129.67-192.168.52.132-443-49281-6,192.168.52.132,49281,151.101.129.67,443,6,2713,0,3,0,0,0,0,0,0,0,0,0,0,0,1105.786952,1356.5,837.9215357,1949,764,0,0,0,0,0,2713,1356.5,837.9215357,1949,764,0,0,0,0,0,60,0,1105.786952,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-35.201.104.135-49290-443-6,192.168.52.132,49290,35.201.104.135,443,6,97493791,14,20,1429,6194,517,0,102.0714286,162.6664659,1460,0,309.7,505.1013551,78.18959466,0.348740157,2954357.303,1.09E+07,4.50E+07,31,9.75E+07,7499036.231,1.68E+07,4.50E+07,379,9.75E+07,5131252.158,2.06E+07,9.00E+07,132,0,0,0,0,280,416,0.143598888,0.205141269,0,1460,217.8,405.6678444,164566.4,0,1,0,0,0,0,0,0,1,224.2058824,102.0714286,309.7,0,0,0,0,0,0,14,1429,20,6194,-1,64240,11,0,272393.5,229562.9236,434719,110068,3.23E+07,2.20E+07,4.50E+07,6952303,0
151.101.78.132-192.168.52.132-443-57662-6,192.168.52.132,57662,151.101.78.132,443,6,4052038,10,15,1178,6829,517,0,117.8,200.6117311,1460,0,455.2666667,648.2938561,1976.042673,6.169734835,168834.9167,748858.0913,3674140,0,4050152,450016.8889,1212444.873,3674140,0,377866,26990.42857,74813.87235,273885,0,0,0,0,0,200,316,2.467893934,3.701840901,0,1460,307.9615385,530.2124465,281125.2385,0,1,0,0,0,0,0,0,1,320.28,117.8,455.2666667,0,0,0,0,0,0,10,1178,15,6829,-1,64240,5,0,0,0,0,0,0,0,0,0,0
192.168.52.132-39.136.141.91-49223-443-6,39.136.141.91,443,192.168.52.132,49223,6,10643,1,1,0,0,0,0,0,0,0,0,0,0,0,187.9169407,10643,0,10643,10643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,93.95847036,93.95847036,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.43.2-192.168.52.132-443-49269-6,192.168.52.132,49269,142.251.43.2,443,6,116055734,184,480,55639,448739,4060,0,302.3858696,606.983465,1460,0,934.8729167,658.6281866,4345.998105,5.721389001,175046.356,1110514.514,1.77E+07,0,1.16E+08,634156.388,2047874.759,1.77E+07,0,1.16E+08,242287.5449,1300700.118,1.77E+07,0,0,0,0,0,3680,9616,1.585445145,4.135943856,0,4060,758.4631579,703.8990799,495473.9147,0,1,0,0,0,0,0,0,2,759.6054217,302.3858696,934.8729167,0,0,0,0,0,0,184,55639,480,448739,-1,64240,104,0,9206595.5,5908163.383,1.75E+07,101343,1.01E+07,3895411.4,1.77E+07,7158084,0
192.168.52.132-13.35.39.136-49296-443-6,192.168.52.132,49296,13.35.39.136,443,6,90357154,12,19,1112,9386,517,0,92.66666667,175.5269124,1460,0,494,650.6606045,116.1833849,0.343082962,3011905.133,1.14E+07,4.50E+07,0,9.03E+07,8213572.273,1.82E+07,4.50E+07,51,9.04E+07,5019841.889,2.12E+07,9.00E+07,0,0,0,0,0,240,396,0.132806308,0.210276654,0,1460,328.0625,546.3988226,298551.6734,0,1,0,0,0,0,0,0,1,338.6451613,92.66666667,494,0,0,0,0,0,0,12,1112,19,9386,-1,64240,7,0,364982,0,364982,364982,4.50E+07,7149.556665,4.50E+07,4.50E+07,0
192.168.52.132-104.18.130.236-49285-443-6,192.168.52.132,49285,104.18.130.236,443,6,2519,0,3,0,0,0,0,0,0,0,0,0,0,0,1190.948789,1259.5,1342.795777,2209,310,0,0,0,0,0,2519,1259.5,1342.795777,2209,310,0,0,0,0,0,60,0,1190.948789,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.32.52.59-49282-443-6,192.168.52.132,49282,13.32.52.59,443,6,3055,0,3,0,0,0,0,0,0,0,0,0,0,0,981.9967267,1527.5,1721.805012,2745,310,0,0,0,0,0,3055,1527.5,1721.805012,2745,310,0,0,0,0,0,60,0,981.9967267,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-44.218.41.189-49284-443-6,192.168.52.132,49284,44.218.41.189,443,6,2096,0,3,0,0,0,0,0,0,0,0,0,0,0,1431.29771,1048,687.3077913,1534,562,0,0,0,0,0,2096,1048,687.3077913,1534,562,0,0,0,0,0,60,0,1431.29771,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-34.111.234.236-49289-443-6,192.168.52.132,49289,34.111.234.236,443,6,2094,0,3,0,0,0,0,0,0,0,0,0,0,0,1432.664756,1047,890.9545443,1677,417,0,0,0,0,0,2094,1047,890.9545443,1677,417,0,0,0,0,0,60,0,1432.664756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.32.50.106-49292-443-6,192.168.52.132,49292,13.32.50.106,443,6,111744794,32,50,3345,14340,517,0,104.53125,143.6265283,1460,0,286.8,435.0282656,158.2624064,0.733814946,1379565.358,5439424.402,3.31E+07,0,1.12E+08,3604499.71,8404157.959,3.31E+07,0,1.12E+08,2280502.551,6871402.191,3.31E+07,0,0,0,0,0,640,1016,0.286366808,0.447448138,0,1460,213.0722892,359.6560275,129352.4581,0,1,0,0,0,0,0,0,1,215.6707317,104.53125,286.8,0,0,0,0,0,0,32,3345,50,14340,-1,64240,17,0,2043878.4,3588112.097,8462484,432354,2.02E+07,1.06E+07,3.31E+07,6986764,0
192.168.52.132-13.33.174.110-49295-443-6,192.168.52.132,49295,13.33.174.110,443,6,90427243,11,17,1092,8197,517,0,99.27272727,178.3104545,1460,0,482.1764706,642.8061756,102.723468,0.3096412,3349157.148,1.20E+07,4.50E+07,0,9.04E+07,9041794.8,1.89E+07,4.50E+07,530,9.04E+07,5651702.688,2.25E+07,8.99E+07,0,0,0,0,0,220,356,0.121644757,0.187996443,0,1460,320.3103448,535.0095529,286235.2217,0,1,0,0,0,0,0,0,1,331.75,99.27272727,482.1764706,0,0,0,0,0,0,11,1092,17,8197,-1,64240,7,0,536835,0,536835,536835,4.49E+07,74366.42018,4.50E+07,4.49E+07,0
192.168.52.132-39.136.141.213-49215-443-6,39.136.141.213,443,192.168.52.132,49215,6,10034,1,1,0,0,0,0,0,0,0,0,0,0,0,199.3223042,10034,0,10034,10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,99.66115208,99.66115208,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
151.101.78.132-192.168.52.132-443-57662-6,151.101.78.132,443,192.168.52.132,57662,6,1747,1,1,0,0,0,0,0,0,0,0,0,0,0,1144.819691,1747,0,1747,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,572.4098454,572.4098454,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-35.201.104.135-49290-443-6,192.168.52.132,49290,35.201.104.135,443,6,2447,0,3,0,0,0,0,0,0,0,0,0,0,0,1225.991009,1223.5,1494.116629,2280,167,0,0,0,0,0,2447,1223.5,1494.116629,2280,167,0,0,0,0,0,60,0,1225.991009,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-122.248.214.57-49293-443-6,192.168.52.132,49293,122.248.214.57,443,6,111291887,30,44,2933,8639,517,0,97.76666667,128.670036,1460,0,196.3409091,350.7227715,103.9788282,0.664918189,1524546.397,5807081.533,3.24E+07,0,1.11E+08,3837313.586,8805029.721,3.24E+07,54,1.11E+08,2588183.419,7415708.919,3.24E+07,0,0,0,0,0,600,896,0.269561428,0.395356761,0,1460,154.2933333,283.9598741,80633.21009,0,1,0,0,0,0,0,0,1,156.3783784,97.76666667,196.3409091,0,0,0,0,0,0,30,2933,44,8639,-1,64240,22,0,1700114,3358368.883,7706918,138871,2.05E+07,1.08E+07,3.24E+07,7817683,0
192.168.52.132-34.120.253.250-49297-443-6,192.168.52.132,49297,34.120.253.250,443,6,111008234,18,29,1474,13785,517,0,81.88888889,138.56614,1460,0,475.3448276,660.0318865,137.4582718,0.423392016,2413222.478,9508937.065,4.50E+07,0,1.11E+08,6529785.294,1.50E+07,4.50E+07,53,1.11E+08,3964579.786,1.49E+07,6.84E+07,0,0,0,0,0,360,596,0.162150134,0.261241882,0,1460,317.8958333,552.4981656,305254.223,0,1,0,0,0,0,0,0,1,324.6595745,81.88888889,475.3448276,0,0,0,0,0,0,18,1474,29,13785,-1,64240,13,0,262859,145645.6121,365846,159872,3.68E+07,1.17E+07,4.50E+07,2.34E+07,0
192.168.52.132-13.35.32.31-49298-443-6,192.168.52.132,49298,13.35.32.31,443,6,111636158,34,51,5448,14738,614,0,160.2352941,200.4611439,1460,0,288.9803922,416.8486771,180.8195513,0.761402054,1329001.881,5947351.898,4.49E+07,0,1.12E+08,3382765.182,9196916.349,4.49E+07,41,1.12E+08,2232722.04,8216467.51,5.02E+07,0,0,0,0,0,680,1036,0.304560822,0.456841232,0,1460,234.7209302,349.9262662,122448.3918,0,1,0,0,0,0,0,0,1,237.4823529,160.2352941,288.9803922,0,0,0,0,0,0,34,5448,51,14738,-1,64240,24,0,1180327.2,1680360.161,4182589,349642,1.76E+07,1.56E+07,4.49E+07,5267965,0
192.168.52.132-13.32.50.29-49299-443-6,192.168.52.132,49299,13.32.50.29,443,6,90499272,12,22,1100,13843,517,0,91.66666667,173.6408694,1460,0,629.2272727,689.6356479,165.1173503,0.37569363,2742402.182,1.09E+07,4.50E+07,0,9.05E+07,8226826.091,1.82E+07,4.50E+07,260,9.05E+07,4309489.143,1.96E+07,9.00E+07,0,0,0,0,0,240,456,0.132597752,0.243095878,0,1460,426.9428571,612.3874659,375018.4084,0,1,0,0,0,0,0,0,1,439.5,91.66666667,629.2272727,0,0,0,0,0,0,12,1100,22,13843,-1,64240,7,0,501029,0,501029,501029,4.50E+07,4904.492634,4.50E+07,4.50E+07,0
192.168.52.132-13.35.39.136-49296-443-6,192.168.52.132,49296,13.35.39.136,443,6,2612,0,3,0,0,0,0,0,0,0,0,0,0,0,1148.545176,1306,1327.946535,2245,367,0,0,0,0,0,2612,1306,1327.946535,2245,367,0,0,0,0,0,60,0,1148.545176,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
142.251.43.2-192.168.52.132-443-49269-6,192.168.52.132,49269,142.251.43.2,443,6,3016,0,3,0,0,0,0,0,0,0,0,0,0,0,994.6949602,1508,1432.598339,2521,495,0,0,0,0,0,3016,1508,1432.598339,2521,495,0,0,0,0,0,60,0,994.6949602,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.32.50.106-49292-443-6,192.168.52.132,49292,13.32.50.106,443,6,2147,0,3,0,0,0,0,0,0,0,0,0,0,0,1397.298556,1073.5,1054.296211,1819,328,0,0,0,0,0,2147,1073.5,1054.296211,1819,328,0,0,0,0,0,60,0,1397.298556,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.35.35.49-49300-443-6,192.168.52.132,49300,13.35.35.49,443,6,113566271,14,21,1258,7869,517,0,89.85714286,157.1715658,1460,0,374.7142857,587.7797328,80.36717169,0.308190096,3340184.441,1.13E+07,4.50E+07,0,1.14E+08,8735403.462,1.73E+07,4.50E+07,0,1.14E+08,5678313.55,2.05E+07,9.00E+07,0,0,0,0,0,280,436,0.123276039,0.184914058,0,1460,253.5277778,477.4502808,227958.7706,0,1,0,0,0,0,0,0,1,260.7714286,89.85714286,374.7142857,0,0,0,0,0,0,14,1258,21,7869,-1,64240,10,0,218047.5,168758.8115,337378,98717,3.77E+07,1.26E+07,4.50E+07,2.31E+07,0
192.168.52.132-103.229.10.211-49294-443-6,192.168.52.132,49294,103.229.10.211,443,6,111833239,54,82,12920,23324,1256,0,239.2592593,305.9895907,1460,0,284.4390244,444.1947103,324.0896922,1.216096406,828394.363,3924958.643,2.83E+07,0,1.12E+08,2109897.943,6078936.282,2.83E+07,52,1.12E+08,1380657.049,5003267.581,2.83E+07,0,0,0,0,0,1080,1656,0.482861808,0.733234598,0,1460,264.5547445,393.7130733,155009.9841,0,1,0,0,0,0,0,0,1,266.5,239.2592593,284.4390244,0,0,0,0,0,0,54,12920,82,23324,-1,64240,36,0,7013631,7498749.343,1.36E+07,287733,2.08E+07,1.06E+07,2.83E+07,5276580,0
192.168.52.132-122.248.214.57-49293-443-6,192.168.52.132,49293,122.248.214.57,443,6,2127,0,3,0,0,0,0,0,0,0,0,0,0,0,1410.437236,1063.5,1041.568289,1800,327,0,0,0,0,0,2127,1063.5,1041.568289,1800,327,0,0,0,0,0,60,0,1410.437236,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.33.174.110-49295-443-6,192.168.52.132,49295,13.33.174.110,443,6,2588,0,3,0,0,0,0,0,0,0,0,0,0,0,1159.196291,1294,855.5992052,1899,689,0,0,0,0,0,2588,1294,855.5992052,1899,689,0,0,0,0,0,60,0,1159.196291,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
146.75.114.202-192.168.52.132-443-49303-6,192.168.52.132,49303,146.75.114.202,443,6,110041788,17,24,1610,9259,517,0,94.70588235,157.2989847,1460,0,385.7916667,559.0295146,98.77156849,0.372585731,2751044.7,1.01E+07,4.50E+07,0,1.10E+08,6876997.438,1.53E+07,4.50E+07,44,1.10E+08,4784425.565,1.88E+07,8.99E+07,0,0,0,0,0,340,496,0.154486766,0.218098964,0,1460,258.7857143,455.2000116,207207.0505,0,1,0,0,0,0,0,0,1,265.097561,94.70588235,385.7916667,0,0,0,0,0,0,17,1610,24,9259,-1,64240,11,0,2668734.5,3772693.985,5336432,1037,3.49E+07,1.75E+07,4.50E+07,1.47E+07,0
192.168.52.132-34.120.253.250-49297-443-6,192.168.52.132,49297,34.120.253.250,443,6,2246,0,3,0,0,0,0,0,0,0,0,0,0,0,1335.707925,1123,1272.792206,2023,223,0,0,0,0,0,2246,1123,1272.792206,2023,223,0,0,0,0,0,60,0,1335.707925,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.35.32.31-49298-443-6,192.168.52.132,49298,13.35.32.31,443,6,1986,0,3,0,0,0,0,0,0,0,0,0,0,0,1510.574018,993,1117.228714,1783,203,0,0,0,0,0,1986,993,1117.228714,1783,203,0,0,0,0,0,60,0,1510.574018,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-13.32.50.29-49299-443-6,192.168.52.132,49299,13.32.50.29,443,6,1759,0,3,0,0,0,0,0,0,0,0,0,0,0,1705.514497,879.5,856.306312,1485,274,0,0,0,0,0,1759,879.5,856.306312,1485,274,0,0,0,0,0,60,0,1705.514497,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-18.65.229.40-49306-443-6,192.168.52.132,49306,18.65.229.40,443,6,112112113,30,47,3800,17627,517,0,126.6666667,177.6708179,1460,0,375.0425532,602.4780334,191.121186,0.686812495,1475159.382,5761761.495,3.24E+07,0,1.12E+08,3865862.241,8908030.386,3.24E+07,65,1.12E+08,2437218.5,7275636.389,3.24E+07,0,0,0,0,0,600,956,0.267589284,0.419223211,0,1460,274.7051282,494.3658173,244397.5613,0,1,0,0,0,0,0,0,1,278.2727273,126.6666667,375.0425532,0,0,0,0,0,0,30,3800,47,17627,-1,64240,20,0,394648.1667,252062.6875,899482,246305,1.82E+07,1.15E+07,3.24E+07,5870143,0
192.168.52.132-23.37.117.132-49272-443-6,192.168.52.132,49272,23.37.117.132,443,6,115323067,116,347,4374,403536,517,0,37.70689655,75.29905794,1460,0,1162.927954,540.6824664,3537.106761,4.014808243,249617.0281,2977927.954,4.50E+07,0,1.15E+08,1002733.539,5924572.272,4.50E+07,36,1.15E+08,333303.5925,4853990.863,9.00E+07,0,0,0,0,0,2320,6956,1.005869884,3.008938359,0,1460,879.1163793,677.7052688,459284.4314,0,1,0,0,0,0,0,0,2,881.0151188,37.70689655,1162.927954,0,0,0,0,0,0,116,4374,347,403536,-1,64240,39,0,9380453,6398044.992,1.39E+07,4856352,3.17E+07,2.31E+07,4.50E+07,5011662,0
192.168.52.132-13.35.35.49-49300-443-6,192.168.52.132,49300,13.35.35.49,443,6,2143,0,3,0,0,0,0,0,0,0,0,0,0,0,1399.906673,1071.5,1093.89419,1845,298,0,0,0,0,0,2143,1071.5,1093.89419,1845,298,0,0,0,0,0,60,0,1399.906673,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,0
192.168.52.132-34.98.72.95-49307-443-6,192.168.52.132,49307,34.98.72.95,443,6,86711342,89,266,2754,315747,517,0,30.94382022,77.75988092,1460,0,1187.018797,525.2486596,3673.118103,4.09404343,244947.2938,2984875.662,4.50E+07,0,8.67E+07,985315.7841,5950817.45,4.50E+07,48,4.17E+07,157373.0604,2072657.008,3.34E+07,0,0,0,0,0,1780,5336,1.026393987,3.067649443,0,1460,894.6657303,678.7993651,460768.5781,0,1,0,0,0,0,0,0,2,897.1859155,30.94382022,1187.018797,0,0,0,0,0,0,89,2754,266,315747,-1,64240,27,0,4166659.5,5231886.61,7866162,467157,3.92E+07,8228419.886,4.50E+07,3.34E+07,0
